bp_idx,base_prompt,base_prompt_score,base_prompt_regression_score,generated_pv,generated_pv_score
857,Compose a guide for third-graders to prioritize financial education.,23.5,19.265625,COMPOSE A GUIDE FOR THIRD-GRADERS TO PRIORITIZE FINANCIAL EDUCATION.,17.109375
858,Design a game-based guide for third-grade students to learn about financial responsibility.,23.0,20.296875,DESIGN A GAME-BASED GUIDE FOR THIRD-GRADERS TO LEARN ABOUT FINANCIAL RESPONSIBILITY.,17.265625
859,Design a fun interactive guide for third-grade students to practice counting coins.,23.25,20.0,DESIGN A FUN INTERACTIVE GUIDE FOR THIRD-GRADERS TO PRACTICE COUNTING COINS.,17.609375
860,Develop a guide for third-grade students to recognize the importance of giving back.,23.75,21.078125,DEVELOP A GUIDE FOR THIRD-GRADE STUDENTS TO RECOGNIZE THE IMPORTANCE OF GIVING BACK.,18.390625
861,Prepare a guide for third-grade students to learn about the role of banks.,23.5,21.0625,PREPARE A GUIDE FOR THIRD-GRADERS TO LEARN ABOUT THE ROLE OF BANKS.,18.859375
862,Compose a short guide on the importance of trees for a third-grade student.,21.75,19.65625,COMPOSE A SHORT GUIDE ON THE IMPORTANCE OF TREES FOR A THIRD-GRADER STUDENT.,17.921875
863,Prepare a beginner's guide to wind energy for a third-grader.,21.5,18.546875,PREPARE A BEGINNER'S GUIDE TO WIND ENERGY FOR A THIRD-GRADER.,16.609375
864,Write a fun guide on the benefits of walking or biking for a third-grader.,21.5,19.671875,WRITE A FUN GUIDE ON THE BENEFITS OF WALKING OR BIKING FOR A THIRD-GRADER.,17.5625
865,Create a visual guide on the water cycle for a third-grade student.,21.5,19.296875,CREATE A VISUAL GUIDE ON THE WATER CYCLE FOR A THIRD-GRADER STUDENT.,17.96875
866,Create a visual guide on the water filtration process for a third-grade student.,23.0,19.359375,CREATE A VISUAL GUIDE ON THE WATER FILLTRATION PROCESS FOR A THIRD-GRADER STUDENT.,17.375
867,Craft a simple guide on the benefits of renewable energy for a third-grade student.,22.5,19.4375,CRAFT A SIMPLE GUIDE ON THE BENEFITS OF RENEWABLE ENERGY FOR A THIRD-GRADER STUDENT.,17.078125
868,Write a fun guide on the importance of saving energy for a third-grader.,24.25,19.4375,WRITE A FUN GUIDE ON THE IMPORTANCE OF SAVING ENERGY FOR A THIRD-GRADER.,18.140625
869,Design a beginner's guide to geothermal energy for a third-grader.,24.0,18.09375,DESIGN A BEGINNER'S GUIDE TO GEOTHERMAL ENERGY FOR A THIRD-GRADER.,16.609375
870,Design a beginner's guide to solar power for a third-grader.,21.5,18.4375,DESIGN A BEGINNER'S GUIDE TO SOLAR POWER FOR A THIRD-GRADER.,16.5625
871,Prepare a kid-friendly guide on climate change basics for a third-grader.,22.0,19.421875,PREPARE A KID-FRIENDLY GUIDE ON CLIMATE CHANGE BASES FOR A THIRD-GRADER.,16.796875
872,Create a comprehensive environmental awareness guide for a third-grade student.,23.75,19.453125,CREATE A COMPREHENSIVE ENVIRONMENTAL AWARENESS GUIDE FOR A THIRD-GRADER STUDENT.,16.984375
873,Build a guide on the life cycle of animals for a third-grade class.,21.5,19.25,BUILD A GUIDE ON THE LIFE CYCLE OF ANIMALS FOR A THIRD-GRADE CLASS.,17.8125
874,Produce a colorful guide on protecting local wildlife for a third-grader.,20.5,18.890625,PRODUCE A COLORFUL GUIDE ON PROTECTING LOCAL WILDLIFE FOR A THIRD-GRADER.,16.84375
875,Build a beginner's guide to gardening for a third-grade class outdoors.,23.75,18.484375,BUILD A BEGINNER'S GUIDE TO GARDENING FOR A THIRD-GRADER OUTSIDE.,16.5
876,Write a fun and interactive guide on recycling for a third-grade class.,23.0,19.890625,WRITE A FUN AND INTERACTIVE GUIDE ON RECYCLING FOR A THIRD-GRADER CLASS.,17.59375
877,Craft a simple guide on the benefits of eating locally grown food for a third-grade student.,23.0,20.109375,CRAFT A SIMPLE GUIDE ON THE BENEFITS OF EATING LOCALLY GROWN FOOD FOR A THIRD-GRADER STUDENT.,17.6875
878,Create a visual guide on the human body's connection to the environment for a third-grade student.,20.75,19.4375,CREATE A VISUAL GUIDE ON THE HUMAN BODY'S CONNECTION TO THE ENVIRONMENT FOR A THIRD-GRADER STUDENT.,17.40625
879,Develop a guide on the importance of clean air for a third-grader.,23.25,19.8125,DEVELOP A GUIDE ON THE IMPORTANCE OF CLEAN AIR FOR A THIRD-GRADER.,17.859375
880,Design a beginner's guide to composting for a third-grader at home.,23.75,19.0,DESIGN A BEGINNER'S GUIDE TO COMPOSTING FOR A THIRD-GRADER AT HOME.,17.0625
881,Develop a hands-on guide on reducing energy consumption for a third-grader.,23.75,18.65625,DEVELOP A HANDS-ON GUIDE ON REDUCING ENERGY CONSUMPTION FOR A THIRD-GRADER.,16.296875
882,Create a visual guide on the food chain for a third-grade student.,22.0,19.546875,CREATE A VISUAL GUIDE ON THE FOOD CHAIN FOR A THIRD-GRADER STUDENT.,17.8125
883,Prepare a beginner's guide to weather forecasting for a third-grader.,21.25,18.765625,PREPARE A BEGINNER'S GUIDE TO WEATHER FORECASTING FOR A THIRD-GRADER.,16.765625
884,Develop a step-by-step guide on reducing waste for a third-grader.,22.5,18.96875,DEVELOP A STEP-BY-STEP GUIDE ON REDUCING WASTE FOR A THIRD-GRADER.,16.40625
885,Design a beginner's guide to bee conservation for a third-grader.,21.75,18.71875,DESIGN A BEGINNER'S GUIDE TO BEE CONSERVATION FOR A THIRD-GRADER.,16.390625
886,Compose a short guide on the impact of deforestation on ecosystems for a third-grade student.,22.5,19.125,COMPOSE A SHORT GUIDE ON THE IMPACT OF DEFORESTATION ON ECOSYSTEMS FOR A THIRD-GRADER STUDENT.,17.109375
887,Develop a guide on the benefits of using public transport for a third-grader.,23.25,19.953125,DEVELOP A GUIDE ON THE BENEFITS OF USING PUBLIC TRANSPORT FOR A THIRD-GRADER.,17.84375
888,Craft a simple guide on the water quality for a third-grade student.,22.0,19.484375,CRAFT A SIMPLE GUIDE ON THE WATER QUALITY FOR A THIRD-GRADER STUDENT.,17.765625
889,Produce a kid-friendly guide on ocean conservation for a third-grader.,22.25,18.546875,PRODUCE A KID-FRIENDLY GUIDE ON OCEAN CONSERVATION FOR A THIRD-GRADER.,15.6640625
890,Write a fun guide on sustainable transportation options for a third-grader.,23.75,19.359375,WRITE A FUN GUIDE ON SUSTAINABLE TRANSPORTATION OPTIONS FOR A THIRD-GRADER.,17.53125
891,Produce a kid-friendly guide on the importance of soil health for a third-grader.,22.25,19.4375,PRODUCE A KID-FRIENDLY GUIDE ON THE IMPORTANCE OF SOIL HEALTH FOR A THIRD-GRADER.,16.78125
892,Produce a kid-friendly guide on the importance of preserving natural habitats for a third-grader.,22.0,19.40625,PRODUCE A KID-FRIENDLY GUIDE ON THE IMPORTANCE OF PRESERVING NATURAL HABITATS FOR A THIRD-GRADER.,15.875
893,Craft a simple guide on conserving water for a third-grade student.,23.25,18.9375,CRAFT A SIMPLE GUIDE ON CONSERVING WATER FOR A THIRD-GRADER STUDENT.,17.125
894,Compose a short guide on the impact of pollution on animals for a third-grade student.,21.25,19.40625,COMPOSE A SHORT GUIDE ON THE IMPACT OF POLLUTION ON ANIMALS FOR A THIRD-GRADER STUDENT.,17.75
895,Build a guide on the life cycle of plants for a third-grade class.,22.0,19.53125,BUILD A GUIDE ON THE LIFE CYCLE OF PLANTS FOR A THIRD-GRADER CLASS.,17.515625
896,Build a guide on the life cycle of insects for a third-grade class.,22.25,19.109375,BUILD A GUIDE ON THE LIFE CYCLE OF INSECTS FOR A THIRD-GRADER CLASS.,17.375
897,Compose a short guide on the effects of littering on the environment for a third-grade student.,23.25,19.34375,COMPOSE A SHORT GUIDE ON THE EFFECTS OF LITTERING ON THE ENVIRONMENT FOR A THIRD-GRADER STUDENT.,17.8125
898,Prepare a beginner's guide to tidal energy for a third-grader.,23.75,18.578125,PREPARE A BEGINNER'S GUIDE TO TIDAL ENERGY FOR A THIRD-GRADER.,16.09375
899,Develop a guide on the benefits of reducing paper usage for a third-grader.,23.75,19.578125,DEVELOP A GUIDE ON THE BENEFITS OF REDUCING PAPER USAGE FOR A THIRD-GRADER.,16.890625
900,Design a guide for third-graders to learn about basic types of simple machines like screws and wedges.,23.0,20.171875,DESIGN A GUIDE FOR THIRD-GRADERS TO LEARN ABOUT BASIC TYPES OF SIMPLE MACHINES LIKE SCREWS AND WEDGES.,17.3125
901,Write a guide for third-graders to understand the concept of thermal expansion and contraction.,21.5,19.828125,WRITE A GUIDE FOR THIRD-GRADERS TO UNDERSTAND THE CONCEPT OF THERMAL EXPANSION AND CONTRACTION.,17.609375
902,Write a guide for third-graders to understand the concept of static and kinetic energy.,22.25,19.890625,WRITE A GUIDE FOR THIRD-GRADERS TO UNDERSTAND THE CONCEPT OF STATIC AND KINETIC ENERGY.,18.046875
903,Craft a hands-on guide for third-graders to explore the concept of tension and compression forces.,22.25,19.9375,CRAFT A HANDS-ON GUIDE FOR THIRD-GRADERS TO EXPLORE THE CONCEPT OF TENSION AND COMPRESSION FORCES.,17.515625
904,Develop a STEM-based guide for third-grade students on understanding basic aerodynamics principles.,21.5,19.75,DEVELOP A STEM-BASED GUIDE FOR THIRD-GRADE STUDENTS ON UNDERSTANDING BASIC AERODYNAMIC PRINCIPLES.,16.6875
905,Craft a guide for third-graders to understand the concept of center of gravity and balance.,21.5,20.296875,CRAFT A GUIDE FOR THIRD-GRADERS TO UNDERSTAND THE CONCEPT OF CENTER OF GRAVITY AND BALANCE.,18.21875
906,Design a guide for third-graders to learn about basic types of simple machines like pulleys and levers.,21.75,19.8125,DESIGN A GUIDE FOR THIRD-GRADERS TO LEARN ABOUT BASIC TYPES OF SIMPLE MACHINES LIKE PULLEYS AND LEVERS.,17.796875
907,Design a DIY guide for third-graders to build their own kites using basic engineering principles.,22.75,19.203125,DESIGN A DIY GUIDE FOR THIRD-GRADERS TO BUILD THEIR OWN KITES USING BASIC ENGINEERING PRINCIPLES.,17.640625
908,Develop a guide for third-graders to learn about basic types of simple machines like wheels and axles.,23.25,20.265625,DEVELOP A GUIDE FOR THIRD-GRADERS TO LEARN ABOUT BASIC TYPES OF SIMPLE MACHINE LIKE WHEELS AND AXLES.,18.046875
909,Produce a guide for third-graders to design and build a simple marble run using basic engineering principles.,21.5,20.25,PRODUCE A GUIDE FOR THIRD-GRADERS TO DESIGN AND BUILD A SIMPLE MARBLE RUN USING BASIC ENGINEERING PRINCIPLES.,17.9375
910,Composing a guide for third-grade students to learn about basic types of motion and forces.,23.25,20.453125,COMPOSING A GUIDE FOR THIRD-GRADERS TO LEARN ABOUT BASIC TYPES OF MOTION AND FORCES.,18.1875
911,Design a hands-on guide for third-grade students to explore the concept of buoyancy and density.,21.75,20.109375,DESIGN A HANDS-ON GUIDE FOR THIRD-GRADERS TO EXPLORE THE CONCEPT OF BUIOANCY AND DENSITY.,17.140625
912,Develop a guide for third-graders to learn about basic types of magnets and their properties.,23.0,20.953125,DEVELOP A GUIDE FOR THIRD-GRADERS TO LEARN ABOUT BASIC TYPES OF MAGNETS AND THEIR PROPERTIES.,18.703125
913,Craft a guide for third-graders to understand the concept of friction and its effects.,21.5,20.03125,CRAFT A GUIDE FOR THIRD-GRADERS TO UNDERSTAND THE CONCEPT OF FRCTION AND ITS EFFECTS.,18.1875
914,Develop a guide for third-grade students on how to use basic tools like hammers and screwdrivers safely.,21.25,20.328125,DEVELOP A GUIDE FOR THIRD-GRADERS ON HOW TO USE BASIC TOOLS LIKE HAMMERS AND SCREWDRIVERS SAFELY.,17.640625
915,Produce a guide for third-graders to learn about basic types of renewable energy sources.,22.25,20.046875,PRODUCE A GUIDE FOR THIRD-GRADERS TO LEARN ABOUT BASIC TYPES OF RENEWABLE ENERGY SOURCES.,17.546875
916,Write a guide for third-grade students on how to measure and calculate distances using basic tools.,22.25,20.546875,WRITE A GUIDE FOR THIRD-GRADERS ON HOW TO MEASURE AND CALCULATE DISTANCES USING BASIC TOOLS.,18.5
917,Compose a guide for third-grade students to learn about basic types of energy transfer and conversion.,21.5,21.203125,COMPOSE A GUIDE FOR THIRD-GRADE STUDENTS TO LEARN ABOUT BASIC TYPES OF ENERGY TRANSFER AND CONVERSION.,19.03125
918,Create a guide for third-grade students to understand the basics of basic electrical circuits.,21.5,20.65625,CREATE A GUIDE FOR THIRD-GRADERS TO UNDERSTAND THE BASICS OF BASIC ELECTRICAL CIRCITS.,18.28125
919,Composing a guide for third-grade students to learn about basic types of energy sources.,21.75,20.28125,COMPOSING A GUIDE FOR THIRD-GRADERS TO LEARN ABOUT BASIC TYPES OF ENERGY SOURCES.,18.0625
920,Write a guide for third-grade students on how to measure and calculate angles using basic tools.,20.5,20.53125,WRITE A GUIDE FOR THIRD-GRADERS ON HOW TO MEASURE AND CALCULATE ANGLES USING BASIC TOOLS.,18.296875
921,Develop a guide for third-grade students on how to use basic materials like cardboard and straws creatively.,21.25,21.234375,DEVELOP A GUIDE FOR THIRD-GRADERS ON HOW TO USE BASIC MATERIALS LIKE CARDBOARD AND STRAWS CREATIVELY.,18.5625
922,Design a fun guide for third-grade students to learn about basic materials science concepts.,21.75,21.21875,DESIGN A FUN GUIDE FOR THIRD-GRADERS TO LEARN ABOUT BASIC MATERIALS SCIENCE CONCEPTS.,18.625
923,Produce a beginner's guide for third-grade students on creating simple circuits using everyday objects.,21.25,20.78125,PRODUCE A BEGINNER'S GUIDE FOR THIRD-GRADERS ON CREATING SIMPLE CIRCUITS USING EVERYDAY OBJECTS.,17.671875
924,Compose a guide for third-grade students to design and build a simple wind turbine.,23.0,21.0625,COMPOSE A GUIDE FOR THIRD-GRADERS TO DESIGN AND BUILD A SIMPLE WIND TURBINE.,18.609375
925,Compose a guide for third-graders to understand the basics of gears and pulleys systems.,21.25,19.9375,COMPOSE A GUIDE FOR THIRD-GRADERS TO UNDERSTAND THE BASICS OF GEARs AND PULLEY SYSTEMS.,18.046875
926,Write a step-by-step guide for a third-grade student on building bridges with popsicle sticks.,23.75,19.1875,WRITE A STEP-BY-STEP GUIDE FOR A THIRD-GRADER STUDENT ON BUILDING BRIDGES WITH POPCICLE STICKS.,16.859375
927,Produce a project-based guide for third-graders to design and build a simple roller coaster.,22.5,20.484375,PRODUCE A PROJECT-BASED GUIDE FOR THIRD-GRADEERS TO DESIGN AND BUILD A SIMPLE ROLLER COASTER.,18.078125
928,Design a hands-on guide for third-grade students to explore the concept of magnetism and electricity.,23.0,20.6875,DESIGN A HANDS-ON GUIDE FOR THIRD-GRADE STUDENTS TO EXPLORE THE CONCEPT OF MAGNETISM AND ELECTRICITY.,18.0
929,Develop a comprehensive guide for third-graders on understanding basic structures like arches and domes.,20.25,20.015625,DEVELOP A COMPREHENSIVE GUIDE FOR THIRD-GRADERS ON UNDERSTANDING BASIC STRUCTURES LIKE ARCHES AND DOMES.,17.328125
930,Create a math-based guide for third-grade students on calculating bridge loads and stresses.,23.5,19.796875,CREATE A MATH-BASED GUIDE FOR THIRD-GRADE STUDENTS ON CALCULATING BRIDGE LOADS AND STRESSES.,17.375
931,Create a guide for third-grade students to understand the basics of simple machines like inclined planes.,24.0,20.71875,CREATE A GUIDE FOR THIRD-GRADERS TO UNDERSTAND THE BASICS OF SIMPLE MACHINES LIKE INCLINED PLATES.,17.890625
932,Produce a guide for third-graders to design and build a simple birdhouse using basic engineering principles.,22.25,20.453125,PRODUCE A GUIDE FOR THIRD-GRADERS TO DESIGN AND BUILD A SIMPLE BIRDHOUSE USING BASIC ENGINEERING PRINCIPLES.,17.84375
933,Create a guide for third-grade students to understand the basics of basic mechanical advantage.,22.0,20.171875,CREATE A GUIDE FOR THIRD-GRADERS STUDENTS TO UNDERSTAND THE BASICS OF BASIC MECHANICAL ADVANTAGE.,17.90625
934,Create a visual guide for third-grade students to learn about basic types of levers.,20.0,19.984375,CREATE A VISUAL GUIDE FOR THIRD-GRADERS TO LEARN ABOUT BASIC TYPES OF LEVERS.,18.421875
935,Write a problem-solving guide for third-graders on designing a simple robotic arm.,22.25,19.671875,WRITE A PROBLEM-SOLVING GUIDE FOR THIRD-GRADE ON DESIGNING A SIMPLE ROBOTIC ARM.,17.25
936,Create a basic engineering guide for a third-grader on designing simple machines.,23.0,19.984375,CREATE A BASIC ENGINEERING GUIDE FOR A THIRD-GRADER ON DESIGNING SIMPLE MACHINES.,18.3125
937,Make a picture-based guide for a third-grader to learn about animal habitats in swamps.,22.75,19.546875,MAKE A PICTURE-BASED GUIDE FOR A THIRD-GRADER TO LEARN ABOUT ANIMAL HABITATS IN SWAMPS.,16.984375
938,Craft a cause-and-effect guide for a third-grade student to understand how animals adapt to their habitats.,21.0,20.546875,CRAFT A CAUSE-AND- EFFECT GUIDE FOR A THIRD-GRADDER STUDENT TO UNDERSTAND HOW ANIMALS ADAPT TO THEIR HABITATS.,17.53125
939,Produce a colorful guide for a third-grade student to study animal habitats in rainforests.,21.5,19.328125,PRODUCE A COLORFUL GUIDE FOR A THIRD-GRADER STUDYING ANIMAL HABITATS IN RAINFORESTS.,17.296875
940,Write a kid-friendly guide for a third-grade student to discover animal habitats in polar regions.,23.0,19.90625,WRITE A KID-FRIENDLY GUIDE FOR A THIRD-GRADER STUDENT TO DISCOVER ANIMAL HABITATS IN POLAR REGIONS.,16.546875
941,Craft a storytelling guide for a third-grade student to imagine animal habitats in the Arctic.,21.75,20.765625,CRAFT A STORYTELLING GUIDE FOR A THIRD-GRADER STUDENT TO IMAGINE ANIMAL HABITATS IN THE ARCTIC.,17.5625
942,Design a visual guide for a third-grader to understand animal adaptations in mountains.,21.75,19.375,DESIGN A VISUAL GUIDE FOR A THIRD-GRADER TO UNDERSTAND ANIMAL ADAPTATIONS IN MOUNTAINS.,16.984375
943,Create a beginner's guide for a third-grader to learn about animal burrows underground.,23.25,18.921875,CREATE A BEGINNER'S GUIDE FOR A THIRD-GRADER TO LEARN ABOUT ANIMAL BURROWS UNDERGROUND.,17.015625
944,Build a concept-based guide for a third-grade student to understand animal habitats in plateaus.,20.5,19.71875,BUILD A CONCEPT-BASED GUIDE FOR A THIRD-GRADER STUDENT TO UNDERSTAND ANIMAL HABITATS IN PLATEAUS.,16.265625
945,Craft a detailed guide for a third-grade student to discover animal habitats in grasslands.,23.25,20.390625,CRAFT A DETAILED GUIDE FOR A THIRD-GRADER STUDENT TO DISCOVER ANIMAL HABITATS IN GRASSLANDS.,17.71875
946,Construct a map-based guide for a third-grader to navigate animal habitats on islands.,22.5,19.984375,CONSTRUCT A MAP-BASED GUIDE FOR A THIRD-GRADER TO NAVIGATE ANIMAL HABITATS ON ISLANDS.,17.375
947,Prepare a basic guide for a third-grade student to learn about animal habitats in wetlands.,21.25,20.515625,PREPARE A BASIC GUIDE FOR A THIRD-GRADER STUDENT TO LEARN ABOUT ANIMAL HABITATS IN WETLANDS.,17.828125
948,Create a comparison guide for a third-grader to analyze animal habitats in different climates.,21.25,20.328125,CREATE A COMPARISON GUIDE FOR A THIRD-GRADER TO ANALYZE ANIMAL HABITATS IN DIFFERENT CLIMATES.,17.28125
949,Compose a sequencing guide for a third-grader to arrange events related to animal habitats.,21.25,19.65625,COMPOSE A SEQUENCING GUIDE FOR A THIRD-GRADER TO ARRANGE EVENTS RELATED TO ANIMAL HABITATS.,17.328125
950,Build a chart-based guide for a third-grade student to compare animal habitats in different ecosystems.,21.75,20.203125,BUILD A CHART-BASED GUIDE FOR A THIRD-GRADER STUDENT TO COMPARE ANIMAL HABITATS IN DIFFERENT ECOSYSTEMS.,16.6875
951,Compose a short guide for a third-grader to find out about animal dens in caves.,21.75,20.15625,COMPOSE A SHORT GUIDE FOR A THIRD-GRADER TO FIND OUT ABOUT ANIMAL DENS IN CAVEs.,18.109375
952,Develop a hands-on guide for a third-grader to learn about animal nests in trees.,23.25,19.921875,DEVELOP A HANDS-ON GUIDE FOR A THIRD-GRADER TO LEARN ABOUT ANIMAL NESTS IN TREES.,17.203125
953,Write a descriptive guide for a third-grade student to visualize animal habitats in waterfalls.,21.5,20.109375,WRITE A DEScriptive GUIDE FOR A THIRD-GRADER STUDENT TO VISUALIZE ANIMAL HABITATS IN WATERFALLS.,17.75
954,Design a classification guide for a third-grade student to categorize animal habitats by region.,22.5,20.578125,DESIGN A CLASSIFICATION GUIDE FOR A THIRD-GRADER TO CATEGORIZE ANIMAL HABITATS BY REGION.,18.0
955,Design a diagram-based guide for a third-grade student to understand animal habitats in coral reefs.,23.25,20.5625,DESIGN A DIAMOND-BASED GUIDE FOR A THIRD-GRADER STUDENT TO UNDERSTAND ANIMAL HABITATS IN CORAL REEFS.,17.296875
956,Construct a clear guide for a third-grader to understand animal migrations across continents.,21.75,20.109375,CONSTRUCT A CLEAR GUIDE FOR A THIRD-GRADER TO UNDERSTAND ANIMAL MIGRACTIONS ACROSS CONTINENTS.,17.28125
957,Build a concise guide for a third-grade student to explore animal habitats in rivers.,22.5,20.03125,BUILD A CONCISE GUIDE FOR A THIRD-GRADER STUDENT TO EXPLORE ANIMAL HABITATS IN RIVERS.,16.859375
958,Compose a rhyming guide for a third-grader to remember animal habitats in meadows.,20.75,18.84375,COMPOSE A RHYNING GUIDE FOR A THIRD-GRADER TO REMEMBER ANIMAL HABITATS IN MEADOWS.,17.015625
959,Develop a fun guide for a third-grade student to explore animal habitats in oceans.,22.5,20.40625,DEVELOP A FUN GUIDE FOR A THIRD-GRADER STUDENT TO EXPLORE ANIMAL HABITATS IN OCEANS.,17.140625
960,Create a flowchart guide for a third-grader to make decisions about animal habitats.,22.5,19.890625,CREATE A FLOWCHART GUIDE FOR A THIRD-GRADER TO MAKE DECISIONS ABOUT ANIMAL HABITATS.,17.46875
961,Write a persuasive guide for a third-grade student to argue why conservation of animal habitats is important.,23.0,19.984375,WRITE A PERSUASIVE GUIDE FOR A THIRD-GRADER STUDENT TO ARGUE WHY CONSERVATION OF ANIMAL HABITATS IS IMPORTANT.,16.359375
962,Make a simple guide for a third-grader to learn about animal shelters in tundras.,21.75,18.75,MAKE A SIMPLE GUIDE FOR A THIRD-GRADER TO LEARN ABOUT ANIMAL SHELTERS IN TUNDRAS.,17.015625
963,Prepare a vocabulary-rich guide for a third-grade student to learn about animal habitats in valleys.,24.25,20.546875,PREPARE A VOCABULARY-RICH GUIDE FOR A THIRD-GRADER STUDENT TO LEARN ABOUT ANIMAL HABITATS IN VALLEYS.,17.5625
964,Create a comprehensive guide for a third-grade student about animal habitats in deserts.,21.75,19.921875,CREATE A COMPREHENSIVE GUIDE FOR A THIRD-GRADER STUDENT ABOUT ANIMAL HABITATS IN DESERTS.,16.9375
965,Construct a sorting guide for a third-grader to group animals based on their habitats.,22.5,19.265625,CONSTRUCT A SORTING GUIDE FOR A THIRD-GRADER TO GROUP ANIMALS BASED ON THEIR HABITATS.,17.140625
966,Make a sequence-based guide for a third-grader to follow the life cycle of animals in their habitats.,21.5,20.109375,MAKE A SEQUENCE-BASED GUIDE FOR A THIRD-GRADER TO FOLLOW THE LIFE CYCLE OF ANIMALS IN THEIR HABITATS.,17.5625
967,Prepare a labeling guide for a third-grade student to identify features of animal habitats.,21.5,20.71875,PREPARE A LABELING GUIDE FOR A THIRD-GRADER STUDENT TO IDENTIFY FEATURES OF ANIMAL HABITATS.,17.8125
968,Develop a problem-solving guide for a third-grader to address challenges faced by animals in their habitats.,21.75,19.96875,DEVELOP A PROBLEM-SOLVING GUIDE FOR A THIRD-GRADER TO ADDRESS CHALLENGES FACED BY ANIMALS IN THEIR HABITATS.,16.5625
969,Produce a measurement guide for a third-grade student to calculate the size of animal habitats.,21.0,20.265625,PRODUCE A MEASUREMENT GUIDE FOR A THIRD-GRADER STUDENT TO CALCULATE THE SIZE OF ANIMAL HABITATS.,17.46875
970,Produce a science-focused guide for a third-grade student to study animal habitats in canyons.,22.5,19.515625,PRODUCE A SCIENCE-FOCUSED GUIDE FOR A THIRD-GRADER STUDYING ANIMAL HABITATS IN CANYONS.,16.953125
971,Write a step-by-step guide for a third-grader to learn about animal homes in forests.,24.0,19.515625,WRITE A STEP-BY-STEP GUIDE FOR A THIRD-GRADER TO LEARN ABOUT ANIMAL HOMES IN FORESTS.,17.109375
972,Design a reflective guide for a third-grade student to think critically about animal habitats.,24.0,20.34375,DESIGN A REFLECTIVE GUIDE FOR A THIRD-GRADER TO THINK CRITICALLY ABOUT ANIMAL HABITATS.,17.5625
973,Develop a pattern-based guide for a third-grader to recognize animal habitats in rocky areas.,21.0,20.078125,DEVELOP A PATTERN-BASED GUIDE FOR A THIRD-GRADER TO RECOGNIZE ANIMAL HABITATS IN ROCKY AREAS.,17.046875
974,Develop a guide for third-grade students on writing a mystery novel.,21.25,20.625,DEVELOP A GUIDE FOR THIRD-GRADERS ON WRITING A MYSTERY NOVEL.,18.0625
975,Create a guide for third-graders to identify and analyze story themes.,22.25,19.640625,CREATE A GUIDE FOR THIRD-GRADERS TO IDENTIFY AND ANALYZE STORY THEMES.,18.015625
976,Write a comprehensive guide for third-grade students on descriptive writing techniques.,20.25,19.46875,WRITE A COMPREHENSIVE GUIDE FOR THIRD-GRADE STUDENTS ON DEScriptive WRITING TECHNIQUES.,16.625
977,Create a guide for third-graders to conduct research for creative writing projects.,21.5,19.921875,CREATE A GUIDE FOR THIRD-GRADERS TO CONDUCT RESEARCH FOR CREATIVE WRITING PROJECTS.,18.015625
978,Craft a guide for third-graders to visualize and illustrate their favorite stories.,21.5,20.15625,CRAFT A GUIDE FOR THIRD-GRADERS TO VISUALIZE AND ILLUSTRATE THEIR FAVORITE STORIES.,17.515625
979,Write a guide for third-grade students on creating a story podcast.,22.5,20.125,WRITE A GUIDE FOR THIRD-GRADERS ON CREATING A STORY PODCAST.,18.375
980,Create a guide for third-graders to create a personal legend.,24.0,19.34375,CREATE A GUIDE FOR THIRD-GRADERS TO CREATE A PERSONAL LEGEND.,17.546875
981,Develop a narrative guide for third-grade students on crafting compelling characters.,22.75,20.4375,DEVELOP A NARRATIVE GUIDE FOR THIRD-GRADER STUDENTS ON CRAFTING COMPPELLING CHARACTERS.,17.96875
982,Write a guide for third-grade students on creating a story map.,24.25,20.296875,WRITE A GUIDE FOR THIRD-GRADERS ON CREATING A STORY MAP.,18.578125
983,Design a guide for third-graders to write from different perspectives.,21.75,20.0,DESIGN A GUIDE FOR THIRD-GRADERS TO WRITE FROM DIFFERENT PERSPECTIVES.,17.171875
984,Produce a guide for third-grade students on sequencing events in a story.,21.0,20.375,PRODUCE A GUIDE FOR THIRD-GRADERS ON SEQUENCING EVENTS IN A STORY.,18.078125
985,Craft a guide for third-graders to revise and edit their written work.,21.25,19.953125,CRAFT A GUIDE FOR THIRD-GRADERS TO REVISE AND EDIT THEIR WRITTEN WORK.,18.1875
986,Produce a guide for third-grade students on writing a diary entry.,22.25,19.875,PRODUCE A GUIDE FOR THIRD-GRADERS ON WRITING A DIARY ENTRY.,17.703125
987,Produce a guide for third-grade students on writing a science fiction story.,21.5,19.921875,PRODUCE A GUIDE FOR THIRD-GRADE STUDENTS ON WRITING A SCIENCE FICTION STORY.,17.921875
988,Craft a guide for third-graders to create a mythological creature.,23.0,19.78125,CRAFT A GUIDE FOR THIRD-GRADERS TO CREATE A MYTHOLOGICAL CREATURE.,16.890625
989,Develop a guide for third-grade students on writing a script for a short film.,23.25,21.1875,DEVELOP A GUIDE FOR THIRD-GRADERS ON WRITING A SCRIPT FOR A SHORT FILM.,19.125
990,Produce a guide for third-grade students on presenting their creative work.,23.0,19.96875,PRODUCE A GUIDE FOR THIRD-GRADE STUDENTS ON PRESENTING THEIR CREATIVE WORK.,17.34375
991,Write a guide for third-grade students on writing a historical fiction story.,22.25,20.078125,WRITE A GUIDE FOR THIRD-GRADERS ON WRITING A HISTORICAL FICTION STORY.,17.921875
